ID,Author,Title,key_words
99000001,"Andersson, Per A.; Vartanova, Irina; V盲stfj盲ll, Daniel; Tingh枚g, Gustav; Strimling, Pontus; Wu, Junhui; Hazin, Isabela; Akotia, Charity S.; Aldashev, Alisher; Andrighetto, Giulia; Anum, Adote; Arikan, Gizem; Bagherian, Fatemeh; Barrera, Davide; Basnight-Brown, Dana; Batkeyev, Birzhan; Berezina, Elizaveta; Bj枚rnstjerna, Marie; Boski, Pawe艂; Bovina, Inna; Huyen, Bui Thi Thu; 膶ekrlija, 膼or膽e; Choi, Hoon-Seok; Contreras-Ib谩帽ez, Carlos C.; Costa-Lopes, Rui; de Barra, M铆che谩l; de Zoysa, Piyanjali; Dorrough, Angela R.; Dvoryanchikov, Nikolay; Engelmann, Jan B.; Euh, Hyun; Fang, Xia; Fiedler, Susann; Foster-Gimbel, Olivia A.; F眉l枚p, M谩rta; Gardarsdottir, Ragna B.; Gill, C. M. Hew D.; Gl枚ckner, Andreas; Graf, Sylvie; Grigoryan, Ani; Gritskov, Vladimir; Growiec, Katarzyna; Halama, Peter; Hartanto, Andree; Hopthrow, Tim; H艡eb铆膷kov谩, Martina; Ili拧ko, Dzintra; Imada, Hirotaka; Kapoor, Hansika; Kawakami, Kerry; Khachatryan, Narine; Kharchenko, Natalia; Kiyonari, Toko; Koh煤t, Michal; Leslie, Lisa M.; Li, Yang; Li, Norman P.; Li, Zhuo; Liik, Kadi; Maitner, Angela T.; Manhique, Bernardo; Manley, Harry; Medhioub, Imed; Mentser, Sari; Nejat, Pegah; Nipassa, Orlando; Nussinson, Ravit; Onyedire, Nneoma G.; Onyishi, Ike E.; Panagiotopoulou, Penny; Perez-Floriano, Lorena R.; Persson, Minna; Pirttil盲-Backman, Anna-Maija; Pogosyan, Marianna; Raver, Jana; Rodrigues, Ricardo Borges; Roman貌, Sara; Romero, Pedro P.; Sakki, Inari; San Martin, Alvaro; Sherbaji, Sara; Shimizu, Hiroshi; Simpson, Brent; Szabo, Erna; Takemura, Kosuke; Teixeira, Maria Luisa Mendes; Thanomkul, Napoj; Tiliouine, Habib; Travaglino, Giovanni A.; Tsirbas, Yannis; Widodo, Sita; Zein, Rizqy; Zirganou-Kazolea, Lina; Eriksson, Kimmo","Anger and disgust shape judgments of social sanctions across cultures, especially in high individual autonomy societies","anger, disgust, social sanctions, individual autonomy, cultural differences"
99000002,"Andrighetto, Giulia; Szekely, Aron; Guido, Andrea; Gelfand, Michele; Abernathy, Jered; Arikan, Gizem; Aycan, Zeynep; Bankar, Shweta; Barrera, Davide; Basnight-Brown, Dana; Belaus, Anabel; Berezina, Elizaveta; Blumen, Sheyla; Boski, Pawe艂; Bui, Huyen Thi Thu; C谩rdenas, Juan Camilo; 膶ekrlija, 膼or膽e; de Barra, M铆che谩l; de Zoysa, Piyanjali; Dorrough, Angela; Engelmann, Jan B.; Euh, Hyun; Fiedler, Susann; Foster-Gimbel, Olivia; Freitas, Gon莽alo; F眉l枚p, Marta; Gardarsdottir, Ragna B.; Gill, Colin Mathew Hugues D.; Gl枚ckner, Andreas; Graf, Sylvie; Grigoryan, Ani; Growiec, Katarzyna; Hashimoto, Hirofumi; Hopthrow, Tim; H艡eb铆膷kov谩, Martina; Imada, Hirotaka; Kamijo, Yoshio; Kapoor, Hansika; Kashima, Yoshihisa; Khachatryan, Narine; Kharchenko, Natalia; Le贸n, Diana; Leslie, Lisa M.; Li, Yang; Liik, Kadi; Liuzza, Marco Tullio; Maitner, Angela T.; Mamidi, Pavan; McArdle, Michele; Medhioub, Imed; Teixeira, Maria Luisa Mendes; Mentser, Sari; Morales, Francisco; Narayanan, Jayanth; Nitta, Kohei; Nussinson, Ravit; Onyedire, Nneoma G.; Onyishi, Ike E.; Osin, Evgeny; 脰zden, Seniha; Panagiotopoulou, Penny; Pereverziev, Oleksandr; Perez-Floriano, Lorena R.; Pirttil盲-Backman, Anna-Maija; Pogosyan, Marianna; Raver, Jana; Reyna, Cecilia; Rodrigues, Ricardo Borges; Roman貌, Sara; Romero, Pedro P.; Sakki, Inari; S谩nchez, Angel; Sherbaji, Sara; Simpson, Brent; Spadoni, Lorenzo; Stamkou, Eftychia; Travaglino, Giovanni A.; Van Lange, Paul A. M.; Winata, Fiona Fira; Zein, Rizqy Amelia; Zhang, Qing-peng; Eriksson, Kimmo",Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries,"Cultural Tightness, Social Norms, COVID-19, Punishing Frequency, Hand Washing Norms"
99000003,"Azevedo, Flavio; Pavlovi膰, Tomislav; R锚go, Gabriel G.; Ay, F. Ceren; Gjoneska, Biljana; Etienne, Tom W.; Ross, Robert M.; Sch枚negger, Philipp; Ria帽o-Moreno, Juli谩n C.; Cichocka, Aleksandra; Capraro, Valerio; Cian, Luca; Longoni, Chiara; Chan, Ho Fai; Van Bavel, Jay J.; Sj氓stad, Hallgeir; Nezlek, John B.; Alfano, Mark; Gelfand, Michele J.; Birtel, Mich猫le D.; Cislak, Aleksandra; Lockwood, Patricia L.; Abts, Koen; Agadullina, Elena; Aruta, John Jamir Benzon; Besharati, Sahba Nomvula; Bor, Alexander; Choma, Becky L.; Crabtree, Charles David; Cunningham, William A.; De, Koustav; Ejaz, Waqas; Elbaek, Christian T.; Findor, Andrej; Flichtentrei, Daniel; Franc, Renata; Gruber, June; Gualda, Estrella; Horiuchi, Yusaku; Huynh, Toan Luu Duc; Ibanez, Agustin; Imran, Mostak Ahamed; Israelashvili, Jacob; Jasko, Katarzyna; Kantorowicz, Jaroslaw; Kantorowicz-Reznichenko, Elena; Krouwel, Andr茅; Laakasuo, Michael; Lamm, Claus; Leygue, Caroline; Lin, Ming-Jen; Mansoor, Mohammad Sabbir; Marie, Antoine; Mayiwar, Lewend; Mazepus, Honorata; McHugh, Cillian; Minda, John Paul; Mitkidis, Panagiotis; Olsson, Andreas; Otterbring, Tobias; Packer, Dominic J.; Perry, Anat; Petersen, Michael Bang; Puthillam, Arathy; Rothmund, Tobias; Santamar铆a-Garc铆a, Hernando; Schmid, Petra C.; Stoyanov, Drozdstoy; Tewari, Shruti; Todosijevi膰, Bojan; Tsakiris, Manos; Tung, Hans H.; Umbres, Radu G.; Vanags, Edmunds; Vlasceanu, Madalina; Vonasch, Andrew; Yucel, Meltem; Zhang, Yucheng; Abad, Mohcine; Adler, Eli; Akrawi, Narin; Mdarhri, Hamza Alaoui; Amara, Hanane; Amodio, David M.; Antazo, Benedict G.; Apps, Matthew; Ba, Mouhamadou Hady; Barbosa, Sergio; Bastian, Brock; Berg, Anton; Bernal-Z谩rate, Maria P.; Bernstein, Michael; Bia艂ek, Micha艂; Bilancini, Ennio; Bogatyreva, Natalia; Boncinelli, Leonardo; Booth, Jonathan E.; Borau, Sylvie; Buchel, Ondrej; Cameron, C. Daryl; Carvalho, Chrissie F.; Celadin, Tatiana; Cerami, Chiara; Chalise, Hom Nath; Cheng, Xiaojun; Cockcroft, Kate; Conway, Jane; C贸rdoba-Delgado, Mateo Andres; Crespi, Chiara; Crouzevialle, Marie; Cutler, Jo; Cyprya艅ska, Marzena; Dabrowska, Justyna; Daniels, Michael A.; Davis, Victoria H.; Dayley, Pamala N.; Delouv茅e, Sylvain; Denkovski, Ognjan; Dezecache, Guillaume; Dhaliwal, Nathan A.; Diato, Alelie B.; Di Paolo, Roberto; Drosinou, Marianna; Dulleck, Uwe; Ekmanis, J膩nis; Ertan, Arhan S.; Farhana, Hapsa Hossain; Farkhari, Fahima; Farmer, Harry; Fenwick, Ali; Fidanovski, Kristijan; Flew, Terry; Fraser, Shona; Frempong, Raymond Boadi; Fugelsang, Jonathan A.; Gale, Jessica; Garcia-Navarro, E. Bego帽a; Garladinne, Prasad; Ghajjou, Oussama; Gkinopoulos, Theofilos; Gray, Kurt; Griffin, Siobh谩n M.; Gronfeldt, Bjarki; G眉mren, Mert; Gurung, Ranju Lama; Halperin, Eran; Harris, Elizabeth; Herzon, Volo; Hru拧ka, Matej; Huang, Guanxiong; Hudecek, Matthias F. C.; Isler, Ozan; Jangard, Simon; Jorgensen, Frederik J.; Kachanoff, Frank; Kahn, John; Dangol, Apsara Katuwal; Keudel, Oleksandra; Koppel, Lina; Koverola, Mika; Kubin, Emily; Kunnari, Anton; Kutiyski, Yordan; Laguna, Oscar Moreda; Leota, Josh; Lermer, Eva; Levy, Jonathan; Levy, Neil; Li, Chunyun; Long, Elizabeth U.; Magli膰, Marina; McCashin, Darragh; Metcalf, Alexander L.; Miklou拧i膰, Igor; El Mimouni, Soulaimane; Miura, Asako; Molina-Paredes, Juliana; Monroy-Fonseca, C茅sar; Morales-Marente, Elena; Moreau, David; Muda, Rafa艂; Myer, Annalisa; Nash, Kyle; Nesh-Nash, Tarik; Nitschke, Jonas P.; Nurse, Matthew S.; Ohtsubo, Yohsuke; de Mello, Victoria Oldemburgo; O鈥橫adagain, Cathal; Onderco, Michal; Palacios-Galvez, M. Soledad; Palom枚ki, Jussi; Pan, Yafeng; Papp, Zs贸fia; P盲rnamets, Philip; Paruzel-Czachura, Mariola; Pavlovi膰, Zoran; Pay谩n-G贸mez, C茅sar; Perander, Silva; Pitman, Michael Mark; Prasad, Rajib; Pyrkosz-Pacyna, Joanna; Rathje, Steve; Raza, Ali; Rhee, Kasey; Robertson, Claire E.; Rodr铆guez-Pascual, Iv谩n; Saikkonen, Teemu; Salvador-Ginez, Octavio; Santi, Gaia C.; Santiago-Tovar, Natalia; Savage, David; Scheffer, Julian A.; Schultner, David T.; Schutte, Enid M.; Scott, Andy; Sharma, Madhavi; Sharma, Pujan; Skali, Ahmed; Stadelmann, David; Stafford, Clara Alexandra; Stanojevi膰, Dragan; Stefaniak, Anna; Sternisko, Anni; Stoica, Augustin; Stoyanova, Kristina K.; Strickland, Brent; Sundvall, Jukka; Thomas, Jeffrey P.; Tingh枚g, Gustav; Torgler, Benno; Traast, Iris J.; Tucciarelli, Raffaele; Tyrala, Michael; Ungson, Nick D.; Uysal, Mete S.; Van Lange, Paul A. M.; van Prooijen, Jan-Willem; van Rooy, Dirk; V盲stfj盲ll, Daniel; Verkoeijen, Peter; Vieira, Joana B.; von Sikorski, Christian; Walker, Alexander Cameron; Watermeyer, Jennifer; Wetter, Erik; Whillans, Ashley; White, Katherine; Habib, Rishad; Willardt, Robin; Wohl, Michael J. A.; W贸jcik, Adrian Dominik; Wu, Kaidi; Yamada, Yuki; Yilmaz, Onurcan; Yogeeswaran, Kumar; Ziemer, Carolin-Theresa; Zwaan, Rolf A.; Boggio, Paulo S.; Sampaio, Waldir M.",Social and moral psychology of COVID-19 across 69 countries,"COVID-19, social attitudes, identity, moral beliefs, compliance behaviours"
99000004,"Bago, Bence; Kovacs, Marton; Protzko, John; Nagy, Tamas; Kekecs, Zoltan; Palfi, Bence; Adamkovic, Matus; Adamus, Sylwia; Albalooshi, Sumaya; Albayrak-Aydemir, Nihan; Alfian, Ilham N.; Alper, Sinan; Alvarez-Solas, Sara; Alves, Sara G.; Amaya, Santiago; Andresen, Pia K.; Anjum, Gulnaz; Ansari, Daniel; Arriaga, Patr铆cia; Aruta, John Jamir Benzon R.; Arvanitis, Alexios; Babincak, Peter; Barzykowski, Krystian; Bashour, Bana; Baskin, Ernest; Batalha, Luisa; Batres, Carlota; Bavolar, Jozef; Bayrak, Fatih; Becker, Benjamin; Becker, Maja; Belaus, Anabel; Bia艂ek, Micha艂; Bilancini, Ennio; Boller, Daniel; Boncinelli, Leonardo; Boudesseul, Jordane; Brown, Benjamin T.; Buchanan, Erin M.; Butt, Muhammad M.; Calvillo, Dustin P.; Carnes, Nate C.; Celniker, Jared B.; Chartier, Christopher R.; Chopik, William J.; Chotikavan, Poom; Chuan-Peng, Hu; Clancy, Rockwell F.; 脟oker, Ogeday; Correia, Rita C.; Adoric, Vera Cubela; Cubillas, Carmelo P.; Czoschke, Stefan; Daryani, Yalda; de Grefte, Job A. M.; de Vries, Wieteke C.; Burak, Elif G. Demirag; Dias, Carina; Dixson, Barnaby J. W.; Du, Xinkai; Duman膷i膰, Francesca; Dumbrav膬, Andrei; Dutra, Natalia B.; Enachescu, Janina; Esteban-Serna, Celia; Eudave, Luis; Evans, Thomas R.; Feldman, Gilad; Felisberti, Fatima M.; Fiedler, Susann; Findor, Andrej; Fleischmann, Alexandra; Foroni, Francesco; Francov谩, Radka; Frank, Darius-Aurel; Fu, Cynthia H. Y.; Gao, Shan; Ghasemi, Omid; Ghazi-Noori, Ali-Reza; Ghossainy, Maliki E.; Giammusso, Isabella; Gill, Tripat; Gjoneska, Biljana; Gollwitzer, Mario; Graton, Aur茅lien; Grinberg, Maurice; Groyecka-Bernard, Agata; Harris, Elizabeth A.; Hartanto, Andree; Hassan, Widad A. N. M.; Hatami, Javad; Heimark, Katrina R.; Hidding, Jasper J. J.; Hristova, Evgeniya; Hru拧ka, Matej; Hudson, Charlotte A.; Huskey, Richard; Ikeda, Ayumi; Inbar, Yoel; Ingram, Gordon P. D.; Isler, Ozan; Isloi, Chris; Iyer, Aishwarya; Jaeger, Bastian; Janssen, Steve M. J.; Jim茅nez-Leal, William; Joki膰, Biljana; Ka膷m谩r, Pavol; Kadreva, Veselina; Kaminski, Gwena毛l; Karimi-Malekabadi, Farzan; Kasper, Arno T. A.; Kendrick, Keith M.; Kennedy, Bradley J.; Kocalar, Halil E.; Kodapanakkal, Rabia I.; Kowal, Marta; Kruse, Elliott; Ku膷erov谩, Lenka; K眉hberger, Anton; Kuzminska, Anna O.; Lalot, Fanny; Lamm, Claus; Lammers, Joris; Lange, Elke B.; Lantian, Anthony; Lau, Ivy Y.-M.; Lazarevic, Ljiljana B.; Leliveld, Marijke C.; Lenz, Jennifer N.; Levitan, Carmel A.; Lewis, Savannah C.; Li, Manyu; Li, Yansong; Li, Haozheng; Lima, Tiago J. S.; Lins, Samuel; Liuzza, Marco Tullio; Lopes, Paula; Lu, Jackson G.; Lynds, Trent; M谩膷el, Martin; Mackinnon, Sean P.; Maganti, Madhavilatha; Magraw-Mickelson, Zoe; Magson, Leon F.; Manley, Harry; Marcu, Gabriela M.; Ser拧i膰, Darja Masli; Matibag, Celine-Justine; Mattiassi, Alan D. A.; Mazidi, Mahdi; McFall, Joseph P.; McLatchie, Neil; Mensink, Michael C.; Miketta, Lena; Milfont, Taciano L.; Mirisola, Alberto; Misiak, Michal; Mitkidis, Panagiotis; Moeini-Jazani, Mehrad; Monajem, Arash; Moreau, David; Musser, Erica D.; Narhetali, Erita; Ochoa, Danielle P.; Olsen, Jerome; Owsley, Nicholas C.; 脰zdo臒ru, Asil A.; Panning, Miriam; Papadatou-Pastou, Marietta; Parashar, Neha; P盲rnamets, Philip; Paruzel-Czachura, Mariola; Parzuchowski, Michal; Paterlini, Julia V.; Pavlacic, Jeffrey M.; Peker, Mehmet; Peters, Kim; Piatnitckaia, Liudmila; Pinto, Isabel; Policarpio, Monica Renee; Pop-Jordanova, Nada; Pratama, Annas J.; Primbs, Maximilian A.; Pronizius, Ekaterina; Puri膰, Danka; Puvia, Elisa; Qamari, Vahid; Qian, Kun; Quiamzade, Alain; R谩czov谩, Be谩ta; Reinero, Diego A.; Reips, Ulf-Dietrich; Reyna, Cecilia; Reynolds, Kimberly; Ribeiro, Matheus F. F.; R枚er, Jan P.; Ross, Robert M.; Roussos, Petros; Ruiz-Dodobara, Fernando; Ruiz-Fernandez, Susana; Rutjens, Bastiaan T.; Rybus, Katarzyna; Samekin, Adil; Santos, Anabela C.; Say, Nicolas; Schild, Christoph; Schmidt, Kathleen; 艢ciga艂a, Karolina A.; Sharifian, MohammadHasan; Shi, Jiaxin; Shi, Yaoxi; Sievers, Erin; Sirota, Miroslav; Slipenkyj, Michael; Solak, 脟a臒lar; Sorokowska, Agnieszka; Sorokowski, Piotr; S枚ylemez, Sinem; Steffens, Niklas K.; Stephen, Ian D.; Sternisko, Anni; Stevens-Wilson, Laura; Stewart, Suzanne L. K.; Stieger, Stefan; Storage, Daniel; Strube, Justine; Susa, Kyle J.; Szekely-Cop卯ndean, Raluca D.; Szostak, Natalia M.; Takwin, Bagus; Tatachari, Srinivasan; Thomas, Andrew G.; Tiede, Kevin E.; Tiong, Lucas E.; Tonkovi膰, Mirjana; Tr茅moli猫re, Bastien; Tunstead, Lauren V.; T眉rkan, Belg眉zar N.; Twardawski, Mathias; Vadillo, Miguel A.; Vally, Zahir; Vaughn, Leigh Ann; Verschuere, Bruno; Vla拧i膷ek, Denis; Voracek, Martin; Vranka, Marek A.; Wang, Shuzhen; West, Skye-Loren; Whyte, Stephen; Wilton, Leigh S.; Wlodarczyk, Anna; Wu, Xue; Xin, Fei; Yadanar, Su; Yama, Hiroshi; Yamada, Yuki; Yilmaz, Onurcan; Yoon, Sangsuk; Young, Danielle M.; Zakharov, Ilya; Zein, Rizqy A.; Zettler, Ingo; 沤e啪elj, Iris L.; Zhang, Don C.; Zhang, Jin; Zheng, Xiaoxiao; Hoekstra, Rink; Aczel, Balazs","Situational factors shape moral judgements in the trolley dilemma in Eastern, Southern and Western countries in a culturally diverse sample","Moral judgement, personal force effect, replication, Cultural universality, Trolley dilemma"
99000005,"Bosson, Jennifer K.; Jurek, Pawe艂; Vandello, Joseph A.; Kosakowska-Berezecka, Natasza; Olech, Micha艂; Besta, Tomasz; Bender, Michael; Hoorens, Vera; Becker, Maja; Timur Sevincer, A.; Best, Deborah L.; Safdar, Saba; W艂odarczyk, Anna; Zawisza, Magdalena; 呕adkowska, Magdalena; Abuhamdeh, Sami; Badu Agyemang, Collins; Akba艧, G眉l莽in; Albayrak-Aydemir, Nihan; Ammirati, Soline; Anderson, Joel; Anjum, Gulnaz; Ariyanto, Amarina; Jamir Benzon R. Aruta, John; Ashraf, Mujeeba; Bakaityt臈, Aist臈; Bertolli, Chiara; B毛rxulli, Dashamir; Bi, Chongzeng; Block, Katharina; Boehnke, Mandy; Bongiorno, Renata; Bosak, Janine; Casini, Annalisa; Chen, Qingwei; Chi, Peilian; Cubela Adoric, Vera; Daalmans, Serena; Dandy, Justine; Lemus, Soledad de; Dhakal, Sandesh; Dvorianchikov, Nikolay; Egami, Sonoko; Etchezahar, Edgardo; Sofia Esteves, Carla; Felix, Neto; Froehlich, Laura; Garcia-Sanchez, Efrain; Gavreliuc, Alin; Gavreliuc, Dana; Gomez, 脕ngel; Guizzo, Francesca; Graf, Sylvie; Greijdanus, Hedy; Grigoryan, Ani; Grzyma艂a-Moszczy艅ska, Joanna; Guerch, Keltouma; Gustafsson Send茅n, Marie; Hale, Miriam-Linnea; H盲mer, Hannah; Hirai, Mika; Hoang Duc, Lam; H艡eb铆膷kov谩, Martina; Hutchings, Paul B.; H酶j Jensen, Dorthe; Jasinskaja-Lahti, Inga; Karabati, Serdar; Kelmendi, Kaltrina; Kengyel, Gabriella; Khachatryan, Narine; Ghazzawi, Rawan; Kinahan, Mary; Kirby, Teri A.; Kov谩cs, Monika; Kozlowski, Desiree; Krivoshchekov, Vladislav; Kulich, Clara; Kurosawa, Tai; Thi Lac An, Nhan; Labarthe, Javier; Latu, Ioana; Anne Lauri, Mary; Mankowski, Eric; Musbau Lawal, Abiodun; Li, Junyi; Lindner, Jana; Lindqvist, Anna; Maitner, Angela T.; Makarova, Elena; Makashvili, Ana; Malayeri, Shera; Malik, Sadia; Mancini, Tiziana; Manzi, Claudia; Mari, Silvia; Martiny, Sarah E.; Mayer, Claude-H茅l猫ne; Mihi膰, Vladimir; Milo拧evi膰 膼or膽evi膰, Jasna; Moreno-Bella, Eva; Moscatelli, Silvia; Bryan Moynihan, Andrew; Muller, Dominique; Narhetali, Erita; Neto, F茅lix; Noels, Kimberly A.; Ny煤l, Bogl谩rka; O鈥機onnor, Emma C.; Ochoa, Danielle P.; Ohno, Sachiko; Olanrewaju Adebayo, Sulaiman; Osborne, Randall; Giuseppina Pacilli, Maria; Palacio, Jorge; Patnaik, Snigdha; Pavlopoulos, Vassilis; P茅rez de Le贸n, Pablo; Piterov谩, Ivana; Barreiros Porto, Juliana; Puzio, Angelica; Pyrkosz-Pacyna, Joanna; Renter铆a P茅rez, Erico; Renstr枚m, Emma; Rousseaux, Tiphaine; Ryan, Michelle K.; Sainz, Mario; Salvati, Marco; Samekin, Adil; Schindler, Simon; Seydi, Masoumeh; Shepherd, Debra; Sherbaji, Sara; Schmader, Toni; Sim茫o, Cl谩udia; Sobhie, Rosita; Souza, Lucille De; Sarter, Emma; Sulejmanovi膰, Dijana; Sullivan, Katie E.; Tatsumi, Mariko; Tavitian-Elmadjian, Lucy; Jain Thakur, Suparna; Thi Mong Chi, Quang; Torre, Beatriz; Torres, Ana; Torres, Claudio V.; T眉rko臒lu, Beril; Ungaretti, Joaqu铆n; Valshtein, Timothy; Van Laar, Colette; van der Noll, Jolanda; Vasiutynskyi, Vadym; Vauclair, Christin-Melanie; Ven盲l盲inen, Satu; Vohra, Neharika; Walentynowicz, Marta; Ward, Colleen; Yang, Yaping; Yzerbyt, Vincent; Zanello, Valeska; Ludmila Zapata-Calvente, Antonella; 沤ukauskien臈, Rita",Psychometric Properties and Correlates of Precarious Manhood Beliefs in 62 Nations,"psychometric isomorphism, precarious manhood beliefs, ambivalent sexism, ambivalence toward men"
